t7_loot_taunt_specter_07,2044119100,taunt,legendary,,,1,
t7_loot_taunt_specter_08,2026484811,taunt,legendary,,,1,
t7_loot_taunt_nomad_01,2039769149,taunt,legendary,,,1,
t7_loot_taunt_nomad_02,2045853835,taunt,legendary,,,1,
t7_loot_taunt_nomad_03,2049537567,taunt,legendary,,,1,
t7_loot_taunt_nomad_04,2143206318,taunt,legendary,,,1,
t7_loot_taunt_nomad_05,2124371710,taunt,legendary,,,1,
t7_loot_taunt_nomad_06,2042489717,taunt,legendary,,,1,
t7_loot_taunt_nomad_08,2052851024,taunt,legendary,,,1,
t7_loot_taunt_firebreak_01,2089544459,taunt,legendary,,,1,
t7_loot_taunt_firebreak_02,2105358183,taunt,legendary,,,1,
t7_loot_taunt_firebreak_03,2097506740,taunt,legendary,,,1,
t7_loot_taunt_firebreak_04,2029261132,taunt,legendary,,,1,
t7_loot_taunt_firebreak_05,2101784708,taunt,legendary,,,1,
t7_loot_taunt_firebreak_06,2032899186,taunt,legendary,,,1,
t7_loot_taunt_firebreak_08,2012618658,taunt,legendary,,,1,
t7_loot_taunt_outrider_02,2125907169,taunt,legendary,,,1,
t7_loot_taunt_outrider_03,2081355644,taunt,legendary,,,1,
t7_loot_taunt_outrider_04,2038254298,taunt,legendary,,,1,
t7_loot_taunt_outrider_05,2037145855,taunt,legendary,,,1,
t7_loot_taunt_outrider_06,2069572768,taunt,legendary,,,1,
t7_loot_taunt_outrider_07,2136792884,taunt,legendary,,,1,
t7_loot_taunt_outrider_08,2044673996,taunt,legendary,,,1,
t7_loot_taunt_e_battery_01,2065443871,taunt,epic,,,7,
t7_loot_taunt_e_firebreak_01,2024959252,taunt,epic,,,7,
t7_loot_taunt_e_outrider_01,2064295278,taunt,epic,,,7,
t7_loot_taunt_e_prophet_01,2016413751,taunt,epic,,,7,
t7_loot_taunt_e_nomad_03,2101834001,taunt,epic,,,7,
t7_loot_taunt_e_reaper_01,2070041702,taunt,epic,,,7,
t7_loot_taunt_e_ruin_02,2047024556,taunt,epic,,,7,
t7_loot_taunt_e_seraph_01,2009895909,taunt,epic,,,7,
t7_loot_taunt_e_spectre_06,2140733368,taunt,epic,,,7,
t7_loot_taunt_e_battery_05,2094537876,taunt,epic,,,8,
t7_loot_taunt_e_firebreak_03,2137702920,taunt,epic,,,8,
t7_loot_taunt_e_nomad_04,2093916334,taunt,epic,,,8,
t7_loot_taunt_e_outrider_05,2007749934,taunt,epic,,,8,
t7_loot_taunt_e_prophet_02,2078596462,taunt,epic,,,8,
t7_loot_taunt_e_reaper_main_03,2133555100,taunt,epic,,,8,
t7_loot_taunt_e_ruin_03,2038719934,taunt,epic,,,8,
t7_loot_taunt_e_seraph_04,2015247610,taunt,epic,,,8,
t7_loot_taunt_e_spectre_03,2010091359,taunt,epic,,,8,
t7_loot_gesture_boast_gun_show;pbt_mp_battery,2024528235,gesture,rare,,,1,
t7_loot_gesture_boast_gun_show_alt;pbt_mp_firebreak,2081457955,gesture,rare,,,1,
t7_loot_gesture_boast_gun_show;pbt_mp_trapper,2049120077,gesture,rare,,,1,
t7_loot_gesture_boast_gun_show;pbt_mp_outrider,2133883225,gesture,rare,,,1,
t7_loot_gesture_boast_gun_show;pbt_mp_technomancer,2096098380,gesture,rare,,,1,
t7_loot_gesture_boast_gun_show_alt;pbt_mp_reaper,2085115783,gesture,rare,,,1,
t7_loot_gesture_boast_gun_show;pbt_mp_mercenary,2136758752,gesture,rare,,,1,
t7_loot_gesture_boast_gun_show;pbt_mp_enforcer,2102908432,gesture,rare,,,1,
t7_loot_gesture_boast_gun_show_alt;pbt_mp_spectre,2041238457,gesture,rare,,,1,
t7_loot_gesture_boast_praise_me;pbt_mp_battery,2083606513,gesture,rare,,,1,
t7_loot_gesture_boast_praise_me;pbt_mp_firebreak,2056252853,gesture,rare,,,1,
t7_loot_gesture_boast_praise_me;pbt_mp_trapper,2074698541,gesture,rare,,,1,
t7_loot_gesture_boast_praise_me;pbt_mp_outrider,2068140448,gesture,rare,,,1,
t7_loot_gesture_boast_praise_me;pbt_mp_technomancer,2087346971,gesture,rare,,,1,
t7_loot_gesture_boast_praise_me;pbt_mp_reaper,2104774167,gesture,rare,,,1,
t7_loot_gesture_boast_praise_me;pbt_mp_mercenary,2054569693,gesture,rare,,,1,
t7_loot_gesture_boast_praise_me;pbt_mp_enforcer,2125051253,gesture,rare,,,1,
t7_loot_gesture_boast_praise_me;pbt_mp_spectre,2096799733,gesture,rare,,,1,
t7_loot_gesture_boast_fist_pump;pbt_mp_battery,2101798408,gesture,rare,,,2,
t7_loot_gesture_boast_fist_pump;pbt_mp_firebreak,2092987603,gesture,rare,,,2,
t7_loot_gesture_boast_fist_pump;pbt_mp_trapper,2050829750,gesture,rare,,,2,
t7_loot_gesture_boast_fist_pump;pbt_mp_outrider,2025979437,gesture,rare,,,2,
t7_loot_gesture_boast_fist_pump;pbt_mp_technomancer,2053193925,gesture,rare,,,2,
t7_loot_gesture_boast_fist_pump;pbt_mp_reaper,2068948568,gesture,rare,,,2,
t7_loot_gesture_boast_fist_pump;pbt_mp_mercenary,2011072482,gesture,rare,,,2,
t7_loot_gesture_boast_fist_pump;pbt_mp_enforcer,2088921488,gesture,rare,,,2,
t7_loot_gesture_boast_fist_pump;pbt_mp_spectre,2142567183,gesture,rare,,,2,
t7_loot_gesture_boast_make_it_rain;pbt_mp_battery,2082767699,gesture,rare,,,1,
t7_loot_gesture_boast_make_it_rain;pbt_mp_firebreak,2064915978,gesture,rare,,,1,
t7_loot_gesture_boast_make_it_rain;pbt_mp_trapper,2135027431,gesture,rare,,,1,
t7_loot_gesture_boast_make_it_rain;pbt_mp_outrider,2101532377,gesture,rare,,,1,
t7_loot_gesture_boast_make_it_rain;pbt_mp_technomancer,2109666525,gesture,rare,,,1,
t7_loot_gesture_boast_make_it_rain;pbt_mp_reaper,2089840806,gesture,rare,,,1,
t7_loot_gesture_boast_make_it_rain;pbt_mp_mercenary,2011881587,gesture,rare,,,1,
t7_loot_gesture_boast_make_it_rain;pbt_mp_enforcer,2133368434,gesture,rare,,,1,
t7_loot_gesture_boast_make_it_rain;pbt_mp_spectre,2031577326,gesture,rare,,,1,
t7_loot_gesture_boast_king_kong;pbt_mp_battery,2010315351,gesture,rare,,,1,
t7_loot_gesture_boast_king_kong;pbt_mp_firebreak,2117732430,gesture,rare,,,1,
t7_loot_gesture_boast_king_kong;pbt_mp_trapper,2138494864,gesture,rare,,,1,
t7_loot_gesture_boast_king_kong;pbt_mp_outrider,2020715718,gesture,rare,,,1,
t7_loot_gesture_boast_king_kong;pbt_mp_technomancer,2011127753,gesture,rare,,,1,
t7_loot_gesture_boast_king_kong;pbt_mp_reaper,2120768617,gesture,rare,,,1,
t7_loot_gesture_boast_king_kong;pbt_mp_mercenary,2032853299,gesture,rare,,,1,
t7_loot_gesture_boast_king_kong;pbt_mp_enforcer,2144119333,gesture,rare,,,1,
t7_loot_gesture_boast_king_kong;pbt_mp_spectre,2017079064,gesture,rare,,,1,
t7_loot_gesture_boast_finger_wag;pbt_mp_battery,2120142435,gesture,rare,,,1,
t7_loot_gesture_boast_finger_wag;pbt_mp_firebreak,2070163267,gesture,rare,,,1,
t7_loot_gesture_boast_finger_wag;pbt_mp_trapper,2013337462,gesture,rare,,,1,
t7_loot_gesture_boast_finger_wag;pbt_mp_outrider,2135748691,gesture,rare,,,1,
t7_loot_gesture_boast_finger_wag;pbt_mp_technomancer,2065582790,gesture,rare,,,1,
t7_loot_gesture_boast_finger_wag;pbt_mp_reaper,2033576419,gesture,rare,,,1,
t7_loot_gesture_boast_finger_wag;pbt_mp_mercenary,2029625000,gesture,rare,,,1,
t7_loot_gesture_boast_finger_wag;pbt_mp_enforcer,2035870950,gesture,rare,,,1,
t7_loot_gesture_boast_finger_wag;pbt_mp_spectre,2017778827,gesture,rare,,,1,
t7_loot_gesture_boast_shoulder_shrug;pbt_mp_battery,2015633667,gesture,rare,,,2,
t7_loot_gesture_boast_shoulder_shrug;pbt_mp_firebreak,2016954980,gesture,rare,,,2,
t7_loot_gesture_boast_shoulder_shrug;pbt_mp_trapper,2084506926,gesture,rare,,,2,
t7_loot_gesture_boast_shoulder_shrug;pbt_mp_outrider,2019179482,gesture,rare,,,2,
t7_loot_gesture_boast_shoulder_shrug;pbt_mp_technomancer,2091855593,gesture,rare,,,2,
t7_loot_gesture_boast_shoulder_shrug;pbt_mp_reaper,2015524996,gesture,rare,,,2,
t7_loot_gesture_boast_shoulder_shrug;pbt_mp_mercenary,2101093729,gesture,rare,,,2,
t7_loot_gesture_boast_shoulder_shrug;pbt_mp_enforcer,2114466766,gesture,rare,,,2,
t7_loot_gesture_boast_shoulder_shrug;pbt_mp_spectre,2001383009,gesture,rare,,,2,
t7_loot_gesture_boast_champion;pbt_mp_battery,2025179439,gesture,rare,,,2,
t7_loot_gesture_boast_champion;pbt_mp_firebreak,2076648348,gesture,rare,,,2,
t7_loot_gesture_boast_champion;pbt_mp_trapper,2081954889,gesture,rare,,,2,
t7_loot_gesture_boast_champion;pbt_mp_outrider,2092360485,gesture,rare,,,2,
t7_loot_gesture_boast_champion;pbt_mp_technomancer,2017548120,gesture,rare,,,2,
t7_loot_gesture_boast_champion;pbt_mp_reaper,2147042854,gesture,rare,,,2,
t7_loot_gesture_boast_champion;pbt_mp_mercenary,2009961453,gesture,rare,,,2,
t7_loot_gesture_boast_champion;pbt_mp_enforcer,2016565878,gesture,rare,,,2,
t7_loot_gesture_boast_champion;pbt_mp_spectre,2130851569,gesture,rare,,,2,
t7_loot_gesture_boast_poplock;pbt_mp_battery,2102164311,gesture,rare,,,2,
t7_loot_gesture_boast_poplock;pbt_mp_firebreak,2126767091,gesture,rare,,,2,
t7_loot_gesture_boast_poplock;pbt_mp_trapper,2024895436,gesture,rare,,,2,
t7_loot_gesture_boast_poplock;pbt_mp_outrider,2009110296,gesture,rare,,,2,
t7_loot_gesture_boast_poplock;pbt_mp_technomancer,2113161654,gesture,rare,,,2,
t7_loot_gesture_boast_poplock;pbt_mp_reaper,2118070182,gesture,rare,,,2,
t7_loot_gesture_boast_poplock;pbt_mp_mercenary,2003661039,gesture,rare,,,2,
t7_loot_gesture_boast_poplock;pbt_mp_enforcer,2071827474,gesture,rare,,,2,
t7_loot_gesture_boast_poplock;pbt_mp_spectre,2109015085,gesture,rare,,,2,
t7_loot_gesture_boast_laughing_at_you;pbt_mp_battery,2097631429,gesture,rare,,,2,
t7_loot_gesture_boast_laughing_at_you;pbt_mp_firebreak,2007001736,gesture,rare,,,2,
t7_loot_gesture_boast_laughing_at_you;pbt_mp_trapper,2063275659,gesture,rare,,,2,
t7_loot_gesture_boast_laughing_at_you;pbt_mp_outrider,2097603359,gesture,rare,,,2,
t7_loot_gesture_boast_laughing_at_you;pbt_mp_technomancer,2089552204,gesture,rare,,,2,
t7_loot_gesture_boast_laughing_at_you;pbt_mp_reaper,2039239965,gesture,rare,,,2,
t7_loot_gesture_boast_laughing_at_you;pbt_mp_mercenary,2048994891,gesture,rare,,,2,
t7_loot_gesture_boast_laughing_at_you;pbt_mp_enforcer,2018315289,gesture,rare,,,2,
t7_loot_gesture_boast_laughing_at_you;pbt_mp_spectre,2019887653,gesture,rare,,,2,
t7_loot_gesture_goodgame_salute;pbt_mp_battery,2147231191,gesture,rare,,,1,
t7_loot_gesture_goodgame_salute;pbt_mp_firebreak,2135074937,gesture,rare,,,1,
t7_loot_gesture_goodgame_salute;pbt_mp_trapper,2044451373,gesture,rare,,,1,
t7_loot_gesture_goodgame_salute;pbt_mp_outrider,2079450164,gesture,rare,,,1,
t7_loot_gesture_goodgame_salute;pbt_mp_technomancer,2031858019,gesture,rare,,,1,
t7_loot_gesture_goodgame_salute;pbt_mp_reaper,2063324271,gesture,rare,,,1,
t7_loot_gesture_goodgame_salute;pbt_mp_mercenary,2115170894,gesture,rare,,,1,
t7_loot_gesture_goodgame_salute;pbt_mp_enforcer,2057841524,gesture,rare,,,1,
t7_loot_gesture_goodgame_salute;pbt_mp_spectre,2113938835,gesture,rare,,,1,
t7_loot_gesture_goodgame_chest_pound;pbt_mp_battery,2002422060,gesture,rare,,,2,
t7_loot_gesture_goodgame_chest_pound;pbt_mp_firebreak,2113165120,gesture,rare,,,2,
t7_loot_gesture_goodgame_chest_pound;pbt_mp_trapper,2118917647,gesture,rare,,,2,
t7_loot_gesture_goodgame_chest_pound;pbt_mp_outrider,2017036643,gesture,rare,,,2,
t7_loot_gesture_goodgame_chest_pound;pbt_mp_technomancer,2139015946,gesture,rare,,,2,
t7_loot_gesture_goodgame_chest_pound;pbt_mp_reaper,2025348802,gesture,rare,,,2,
t7_loot_gesture_goodgame_chest_pound;pbt_mp_mercenary,2034759247,gesture,rare,,,2,
t7_loot_gesture_goodgame_chest_pound;pbt_mp_enforcer,2070259130,gesture,rare,,,2,
t7_loot_gesture_goodgame_chest_pound;pbt_mp_spectre,2125215169,gesture,rare,,,2,
t7_loot_gesture_goodgame_clapping;pbt_mp_battery,2115908388,gesture,rare,,,1,
t7_loot_gesture_goodgame_clapping;pbt_mp_firebreak,2118596187,gesture,rare,,,1,
t7_loot_gesture_goodgame_clapping;pbt_mp_trapper,2027509731,gesture,rare,,,1,
t7_loot_gesture_goodgame_clapping;pbt_mp_outrider,2121452873,gesture,rare,,,1,
t7_loot_gesture_goodgame_clapping;pbt_mp_technomancer,2085428289,gesture,rare,,,1,
t7_loot_gesture_goodgame_clapping;pbt_mp_reaper,2113621631,gesture,rare,,,1,
t7_loot_gesture_goodgame_clapping;pbt_mp_mercenary,2135235875,gesture,rare,,,1,
t7_loot_gesture_goodgame_clapping;pbt_mp_enforcer,2033833607,gesture,rare,,,1,
t7_loot_gesture_goodgame_clapping;pbt_mp_spectre,2040972851,gesture,rare,,,1,
t7_loot_gesture_goodgame_close_call;pbt_mp_battery,2123403167,gesture,rare,,,1,
t7_loot_gesture_goodgame_close_call;pbt_mp_firebreak,2018222609,gesture,rare,,,1,
t7_loot_gesture_goodgame_close_call;pbt_mp_trapper,2010309777,gesture,rare,,,1,
t7_loot_gesture_goodgame_close_call;pbt_mp_outrider,2043132989,gesture,rare,,,1,
t7_loot_gesture_goodgame_close_call;pbt_mp_technomancer,2028932411,gesture,rare,,,1,
t7_loot_gesture_goodgame_close_call;pbt_mp_reaper,2031341973,gesture,rare,,,1,
t7_loot_gesture_goodgame_close_call;pbt_mp_mercenary,2105541451,gesture,rare,,,1,
t7_loot_gesture_goodgame_close_call;pbt_mp_enforcer,2065499657,gesture,rare,,,1,
t7_loot_gesture_goodgame_close_call;pbt_mp_spectre,2130631681,gesture,rare,,,1,
t7_loot_gesture_goodgame_thumbs_up;pbt_mp_battery,2072956894,gesture,rare,,,2,
t7_loot_gesture_goodgame_thumbs_up;pbt_mp_firebreak,2005769417,gesture,rare,,,2,
t7_loot_gesture_goodgame_thumbs_up;pbt_mp_trapper,2031305723,gesture,rare,,,2,
t7_loot_gesture_goodgame_thumbs_up;pbt_mp_outrider,2047813054,gesture,rare,,,2,
t7_loot_gesture_goodgame_thumbs_up;pbt_mp_technomancer,2038690623,gesture,rare,,,2,
t7_loot_gesture_goodgame_thumbs_up;pbt_mp_reaper,2039183124,gesture,rare,,,2,
t7_loot_gesture_goodgame_thumbs_up;pbt_mp_mercenary,2128095093,gesture,rare,,,2,
t7_loot_gesture_goodgame_thumbs_up;pbt_mp_enforcer,2104680111,gesture,rare,,,2,
t7_loot_gesture_goodgame_thumbs_up;pbt_mp_spectre,2131722771,gesture,rare,,,2,
t7_loot_gesture_goodgame_peace;pbt_mp_battery,2144843568,gesture,rare,,,2,
t7_loot_gesture_goodgame_peace;pbt_mp_firebreak,2009567333,gesture,rare,,,2,
t7_loot_gesture_goodgame_peace;pbt_mp_trapper,2003863031,gesture,rare,,,2,
t7_loot_gesture_goodgame_peace;pbt_mp_outrider,2020972814,gesture,rare,,,2,
t7_loot_gesture_goodgame_peace;pbt_mp_technomancer,2051151584,gesture,rare,,,2,
t7_loot_gesture_goodgame_peace;pbt_mp_reaper,2005381052,gesture,rare,,,2,
t7_loot_gesture_goodgame_peace;pbt_mp_mercenary,2009585620,gesture,rare,,,2,
t7_loot_gesture_goodgame_peace;pbt_mp_enforcer,2119586268,gesture,rare,,,2,
t7_loot_gesture_goodgame_peace;pbt_mp_spectre,2048681015,gesture,rare,,,2,
t7_loot_gesture_goodgame_bow;pbt_mp_battery,2090131065,gesture,rare,,,1,
t7_loot_gesture_goodgame_bow;pbt_mp_firebreak,2133444952,gesture,rare,,,1,
t7_loot_gesture_goodgame_bow;pbt_mp_trapper,2112301134,gesture,rare,,,1,
t7_loot_gesture_goodgame_bow;pbt_mp_outrider,2015569603,gesture,rare,,,1,
t7_loot_gesture_goodgame_bow;pbt_mp_technomancer,2076713607,gesture,rare,,,1,
t7_loot_gesture_goodgame_bow;pbt_mp_reaper,2083580245,gesture,rare,,,1,
t7_loot_gesture_goodgame_bow;pbt_mp_mercenary,2000102073,gesture,rare,,,1,
t7_loot_gesture_goodgame_bow;pbt_mp_enforcer,2001904632,gesture,rare,,,1,
t7_loot_gesture_goodgame_bow;pbt_mp_spectre,2107792909,gesture,rare,,,1,
t7_loot_gesture_goodgame_point;pbt_mp_battery,2065955412,gesture,rare,,,2,
t7_loot_gesture_goodgame_point;pbt_mp_firebreak,2127885188,gesture,rare,,,2,
t7_loot_gesture_goodgame_point;pbt_mp_trapper,2049299458,gesture,rare,,,2,
t7_loot_gesture_goodgame_point;pbt_mp_outrider,2022832166,gesture,rare,,,2,
t7_loot_gesture_goodgame_point;pbt_mp_technomancer,2141759555,gesture,rare,,,2,
t7_loot_gesture_goodgame_point;pbt_mp_reaper,2028172846,gesture,rare,,,2,
t7_loot_gesture_goodgame_point;pbt_mp_mercenary,2126013168,gesture,rare,,,2,
t7_loot_gesture_goodgame_point;pbt_mp_enforcer,2116276444,gesture,rare,,,2,
t7_loot_gesture_goodgame_point;pbt_mp_spectre,2059391436,gesture,rare,,,2,
t7_loot_gesture_goodgame_jump_for_joy;pbt_mp_battery,2012994676,gesture,rare,,,2,
t7_loot_gesture_goodgame_jump_for_joy;pbt_mp_firebreak,2022903977,gesture,rare,,,2,
t7_loot_gesture_goodgame_jump_for_joy;pbt_mp_trapper,2082473240,gesture,rare,,,2,
t7_loot_gesture_goodgame_jump_for_joy;pbt_mp_outrider,2058461636,gesture,rare,,,2,
t7_loot_gesture_goodgame_jump_for_joy;pbt_mp_technomancer,2120627340,gesture,rare,,,2,
t7_loot_gesture_goodgame_jump_for_joy;pbt_mp_reaper,2117119651,gesture,rare,,,2,
t7_loot_gesture_goodgame_jump_for_joy;pbt_mp_mercenary,2067252596,gesture,rare,,,2,
t7_loot_gesture_goodgame_jump_for_joy;pbt_mp_enforcer,2116553502,gesture,rare,,,2,
t7_loot_gesture_goodgame_jump_for_joy;pbt_mp_spectre,2125489782,gesture,rare,,,2,
t7_loot_gesture_goodgame_mad_respect;pbt_mp_battery,2117740395,gesture,rare,,,1,
t7_loot_gesture_goodgame_mad_respect;pbt_mp_firebreak,2089046014,gesture,rare,,,1,
t7_loot_gesture_goodgame_mad_respect;pbt_mp_trapper,2020642820,gesture,rare,,,1,
t7_loot_gesture_goodgame_mad_respect;pbt_mp_outrider,2035154729,gesture,rare,,,1,
t7_loot_gesture_goodgame_mad_respect;pbt_mp_technomancer,2073488859,gesture,rare,,,1,
t7_loot_gesture_goodgame_mad_respect;pbt_mp_reaper,2113807079,gesture,rare,,,1,
t7_loot_gesture_goodgame_mad_respect;pbt_mp_mercenary,2073980177,gesture,rare,,,1,
t7_loot_gesture_goodgame_mad_respect;pbt_mp_enforcer,2040378154,gesture,rare,,,1,
t7_loot_gesture_goodgame_mad_respect;pbt_mp_spectre,2042414461,gesture,rare,,,1,
t7_loot_gesture_threaten_grave_digger;pbt_mp_battery,2141126921,gesture,rare,,,1,
t7_loot_gesture_threaten_grave_digger;pbt_mp_firebreak,2063021442,gesture,rare,,,1,
t7_loot_gesture_threaten_grave_digger;pbt_mp_trapper,2091091749,gesture,rare,,,1,
t7_loot_gesture_threaten_grave_digger;pbt_mp_outrider,2032392040,gesture,rare,,,1,
t7_loot_gesture_threaten_grave_digger;pbt_mp_technomancer,2093175941,gesture,rare,,,1,
t7_loot_gesture_threaten_grave_digger;pbt_mp_reaper,2088993928,gesture,rare,,,1,
t7_loot_gesture_threaten_grave_digger;pbt_mp_mercenary,2046961161,gesture,rare,,,1,
t7_loot_gesture_threaten_grave_digger;pbt_mp_enforcer,2089530163,gesture,rare,,,1,
t7_loot_gesture_threaten_grave_digger;pbt_mp_spectre,2049063547,gesture,rare,,,1,
t7_loot_gesture_threaten_knuckle_sandwich;pbt_mp_battery,2133450605,gesture,rare,,,2,
t7_loot_gesture_threaten_knuckle_sandwich;pbt_mp_firebreak,2107617172,gesture,rare,,,2,
t7_loot_gesture_threaten_knuckle_sandwich;pbt_mp_trapper,2028905114,gesture,rare,,,2,
t7_loot_gesture_threaten_knuckle_sandwich;pbt_mp_outrider,2106078128,gesture,rare,,,2,
t7_loot_gesture_threaten_knuckle_sandwich;pbt_mp_technomancer,2102744917,gesture,rare,,,2,
t7_loot_gesture_threaten_knuckle_sandwich;pbt_mp_reaper,2063523348,gesture,rare,,,2,
t7_loot_gesture_threaten_knuckle_sandwich;pbt_mp_mercenary,2146869712,gesture,rare,,,2,
t7_loot_gesture_threaten_knuckle_sandwich;pbt_mp_enforcer,2082160690,gesture,rare,,,2,
t7_loot_gesture_threaten_knuckle_sandwich;pbt_mp_spectre,2124752743,gesture,rare,,,2,
t7_loot_gesture_threaten_break_you;pbt_mp_battery,2114536205,gesture,rare,,,2,
t7_loot_gesture_threaten_break_you;pbt_mp_firebreak,2137900601,gesture,rare,,,2,
t7_loot_gesture_threaten_break_you;pbt_mp_trapper,2036032487,gesture,rare,,,2,
t7_loot_gesture_threaten_break_you;pbt_mp_outrider,2067412655,gesture,rare,,,2,
t7_loot_gesture_threaten_break_you;pbt_mp_technomancer,2069429812,gesture,rare,,,2,
t7_loot_gesture_threaten_break_you;pbt_mp_reaper,2099041452,gesture,rare,,,2,
t7_loot_gesture_threaten_break_you;pbt_mp_mercenary,2100241341,gesture,rare,,,2,
t7_loot_gesture_threaten_break_you;pbt_mp_enforcer,2091526903,gesture,rare,,,2,
t7_loot_gesture_threaten_break_you;pbt_mp_spectre,2083833101,gesture,rare,,,2,
t7_loot_gesture_threaten_step_off;pbt_mp_battery,2094308486,gesture,rare,,,2,
t7_loot_gesture_threaten_step_off;pbt_mp_firebreak,2063615644,gesture,rare,,,2,
t7_loot_gesture_threaten_step_off;pbt_mp_trapper,2075163257,gesture,rare,,,2,
t7_loot_gesture_threaten_step_off;pbt_mp_outrider,2008328830,gesture,rare,,,2,
t7_loot_gesture_threaten_step_off;pbt_mp_technomancer,2102165459,gesture,rare,,,2,
t7_loot_gesture_threaten_step_off;pbt_mp_reaper,2054574956,gesture,rare,,,2,
t7_loot_gesture_threaten_step_off;pbt_mp_mercenary,2004504501,gesture,rare,,,2,
t7_loot_gesture_threaten_step_off;pbt_mp_enforcer,2129916837,gesture,rare,,,2,
t7_loot_gesture_threaten_step_off;pbt_mp_spectre,2136934227,gesture,rare,,,2,
t7_loot_gesture_threaten_choke;pbt_mp_battery,2126280968,gesture,rare,,,2,
t7_loot_gesture_threaten_choke;pbt_mp_firebreak,2050850576,gesture,rare,,,2,
t7_loot_gesture_threaten_choke;pbt_mp_trapper,2043947102,gesture,rare,,,2,
t7_loot_gesture_threaten_choke;pbt_mp_outrider,2080857656,gesture,rare,,,2,
t7_loot_gesture_threaten_choke;pbt_mp_technomancer,2088338228,gesture,rare,,,2,
t7_loot_gesture_threaten_choke;pbt_mp_reaper,2026391281,gesture,rare,,,2,
t7_loot_gesture_threaten_choke;pbt_mp_mercenary,2001172031,gesture,rare,,,2,
t7_loot_gesture_threaten_choke;pbt_mp_enforcer,2061166107,gesture,rare,,,2,
t7_loot_gesture_threaten_choke;pbt_mp_spectre,2139307786,gesture,rare,,,2,
t7_loot_gesture_threaten_head_shot;pbt_mp_battery,2069704761,gesture,rare,,,1,
t7_loot_gesture_threaten_head_shot;pbt_mp_firebreak,2039676114,gesture,rare,,,1,
t7_loot_gesture_threaten_head_shot;pbt_mp_trapper,2119313876,gesture,rare,,,1,
t7_loot_gesture_threaten_head_shot;pbt_mp_outrider,2086602122,gesture,rare,,,1,
t7_loot_gesture_threaten_head_shot;pbt_mp_technomancer,2011427056,gesture,rare,,,1,
t7_loot_gesture_threaten_head_shot;pbt_mp_reaper,2075844816,gesture,rare,,,1,
t7_loot_gesture_threaten_head_shot;pbt_mp_mercenary,2130175415,gesture,rare,,,1,
t7_loot_gesture_threaten_head_shot;pbt_mp_enforcer,2105063892,gesture,rare,,,1,
t7_loot_gesture_threaten_head_shot;pbt_mp_spectre,2032899632,gesture,rare,,,1,
t7_loot_gesture_threaten_cut_throat;pbt_mp_battery,2057520075,gesture,rare,,,1,
t7_loot_gesture_threaten_cut_throat;pbt_mp_firebreak,2003653454,gesture,rare,,,1,
