Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
bik_blackstation_load,,streamed,gfl\null.wav,,,,,bik_blackstation_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,mature,explicit,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_blackstation_load,,streamed,gfl\null.wav,,,,,bik_blackstation_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,mature,safe,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_cp_infection_fs_hideout,,streamed,gfl\null.wav,,,,,bik_zc_fs_load_mid2_loadingmovie_inf_lr,,,BUS_MOVIE,grp_bink,snp_movie,,50,0,92,92,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,female,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_cp_infection_fs_hideout,,streamed,gfl\null.wav,,,,,bik_zc_fs_load_mid2_loadingmovie_inf_lr,,,BUS_MOVIE,grp_bink,snp_movie,,50,0,92,92,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_cp_infection_fs_sgenserver2,,streamed,gfl\null.wav,,,,,bik_zc_fs_load_mid1_loadingmovie_inf_lr,,,BUS_MOVIE,grp_bink,snp_movie,,50,0,92,92,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,female,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_cp_infection_fs_sgenserver2,,streamed,gfl\null.wav,,,,,bik_zc_fs_load_mid1_loadingmovie_inf_lr,,,BUS_MOVIE,grp_bink,snp_movie,,50,0,92,92,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_cp_lotus1_fs_meditate,,streamed,gfl\null.wav,,,,,bik_cp_lotus1_fs_meditate_lr,,,BUS_MOVIE,grp_bink,snp_movie,,50,0,98,98,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,female,mature,explicit,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_cp_lotus1_fs_meditate,,streamed,gfl\null.wav,,,,,bik_cp_lotus1_fs_meditate_lr,,,BUS_MOVIE,grp_bink,snp_movie,,50,0,98,98,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,female,mature,safe,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_cp_lotus1_fs_meditate,,streamed,gfl\null.wav,,,,,bik_cp_lotus1_fs_meditate_lr,,,BUS_MOVIE,grp_bink,snp_movie,,50,0,98,98,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,mature,explicit,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_cp_lotus1_fs_meditate,,streamed,gfl\null.wav,,,,,bik_cp_lotus1_fs_meditate_lr,,,BUS_MOVIE,grp_bink,snp_movie,,50,0,98,98,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,mature,safe,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_cp_lotus3_load_loadingmovie,,streamed,gfl\null.wav,,,,,bik_cp_lotus3_load_loadingmovie_lr,,,BUS_MOVIE,grp_bink,snp_movie,,0,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,female,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_cp_lotus3_load_loadingmovie,,streamed,gfl\null.wav,,,,,bik_cp_lotus3_load_loadingmovie_lr,,,BUS_MOVIE,grp_bink,snp_movie,,0,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_cp_prologue_load_loadingmovie,,streamed,gfl\null.wav,,,,,bik_prologue_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,female,mature,explicit,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_cp_prologue_load_loadingmovie,,streamed,gfl\null.wav,,,,,bik_prologue_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,female,mature,safe,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_cp_prologue_load_loadingmovie,,streamed,gfl\null.wav,,,,,bik_prologue_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,mature,explicit,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_cp_prologue_load_loadingmovie,,streamed,gfl\null.wav,,,,,bik_prologue_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,mature,safe,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_CP_safehouse_load_loadingmovie,,streamed,gfl\null.wav,,,,,bik_safehouse_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,female,mature,explicit,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_CP_safehouse_load_loadingmovie,,streamed,gfl\null.wav,,,,,bik_safehouse_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,female,mature,safe,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_CP_safehouse_load_loadingmovie,,streamed,gfl\null.wav,,,,,bik_safehouse_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,mature,explicit,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_CP_safehouse_load_loadingmovie,,streamed,gfl\null.wav,,,,,bik_safehouse_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,mature,safe,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_cz_mid_infection_2,,streamed,gfl\null.wav,,,,,bik_zc_fs_load_mid1_loadingmovie_inf_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,100,100,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_cz_mid_infection_3,,streamed,gfl\null.wav,,,,,bik_zc_fs_load_mid2_loadingmovie_inf_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,100,100,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_cz_mid_lotus,,streamed,gfl\null.wav,,,,,bik_zc_fs_load_mid_loadingmovie_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,100,100,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_cz_mid_lotus3,,streamed,gfl\null.wav,,,,,bik_cp_lotus3_load_loadingmovie_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,100,100,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_infection_load,,streamed,gfl\null.wav,,,,,bik_infection_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,female,mature,explicit,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_infection_load,,streamed,gfl\null.wav,,,,,bik_infection_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,female,mature,safe,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_infection_load,,streamed,gfl\null.wav,,,,,bik_infection_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,mature,explicit,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_infection_load,,streamed,gfl\null.wav,,,,,bik_infection_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,mature,safe,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_lotus_load,,streamed,gfl\null.wav,,,,,bik_lotus_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,female,mature,explicit,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_lotus_load,,streamed,gfl\null.wav,,,,,bik_lotus_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,female,mature,safe,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_lotus_load,,streamed,gfl\null.wav,,,,,bik_lotus_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,mature,explicit,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_lotus_load,,streamed,gfl\null.wav,,,,,bik_lotus_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,mature,safe,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_newworld_load,,streamed,gfl\null.wav,,,,,bik_newworld_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,female,mature,explicit,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_newworld_load,,streamed,gfl\null.wav,,,,,bik_newworld_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,female,mature,safe,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_newworld_load,,streamed,gfl\null.wav,,,,,bik_newworld_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,mature,explicit,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_newworld_load,,streamed,gfl\null.wav,,,,,bik_newworld_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,mature,safe,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_ramses_load,,streamed,gfl\null.wav,,,,,bik_ramses_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,female,mature,explicit,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_ramses_load,,streamed,gfl\null.wav,,,,,bik_ramses_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,female,mature,safe,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_ramses_load,,streamed,gfl\null.wav,,,,,bik_ramses_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,mature,explicit,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_ramses_load,,streamed,gfl\null.wav,,,,,bik_ramses_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,mature,safe,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
bik_sgen_load,,streamed,gfl\null.wav,,,,,bik_sgen_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,female,mature,explicit,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
